query_idx,recall,underfill,latency_ms,dist_ops,n_returned,strategy,target_selectivity,true_selectivity,sel_hat,metadata_variant,planner_reason
58,1.0,False,40.12940000393428,30082,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
59,1.0,False,83.30010001373012,30128,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
60,1.0,False,49.155699991388246,30071,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
61,1.0,False,56.88110001210589,30077,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
62,1.0,False,76.09600000432692,30066,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
63,1.0,False,68.15320000168867,30050,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
64,1.0,False,63.639900006819516,30058,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
65,1.0,False,85.37519999663346,30057,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
66,1.0,False,59.8481999913929,30079,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
67,1.0,False,82.91739999549463,30053,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
68,1.0,False,71.51840000005905,30048,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
69,1.0,False,47.713699997984804,30066,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
70,1.0,False,78.13080000050832,30072,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
71,1.0,False,63.80590000480879,30058,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
72,1.0,False,36.21879999991506,30065,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
73,1.0,False,52.90559999411926,30060,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
74,1.0,False,54.38570000114851,30096,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
75,1.0,False,43.16349999862723,30111,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
76,1.0,False,79.3405000003986,30053,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
77,1.0,False,54.66589999559801,30075,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
78,1.0,False,52.44690000836272,30074,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
79,1.0,False,81.81199998944066,30061,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
80,1.0,False,75.51290000264999,30075,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
81,1.0,False,44.909000003826804,30078,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
82,1.0,False,48.2761000021128,30114,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
83,1.0,False,57.50770001031924,30084,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
84,1.0,False,48.467700005858205,30087,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
85,1.0,False,43.50729999714531,30099,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
86,1.0,False,72.51130000804551,30039,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
87,1.0,False,59.81920000340324,30054,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
88,1.0,False,80.67090000258759,30035,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
89,1.0,False,84.21190000080969,30052,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
90,1.0,False,68.57360000140034,30079,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
91,1.0,False,60.908600004040636,30056,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
92,1.0,False,41.14439999102615,30103,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
93,1.0,False,69.19749999360647,30054,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
94,1.0,False,65.17709999752697,30061,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
95,1.0,False,53.242099995259196,30074,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
96,1.0,False,47.756600004504435,30085,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
97,1.0,False,59.622699991450645,30067,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
98,1.0,False,76.25809998717159,30085,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
99,1.0,False,52.47330000565853,30076,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
100,1.0,False,58.55270000756718,30051,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
101,1.0,False,63.1779999966966,30076,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
102,1.0,False,56.012200002442114,30063,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
103,1.0,False,66.30809999478515,30086,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
104,1.0,False,68.75289999879897,30085,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
105,1.0,False,66.23379999655299,30103,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
106,1.0,False,74.35799999802839,30053,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
107,1.0,False,67.05310000688769,30098,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
108,1.0,False,87.39270000660326,30069,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
109,1.0,False,71.06870001007337,30108,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
110,1.0,False,76.40469999751076,30092,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
111,1.0,False,47.03380000137258,30048,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
112,1.0,False,68.16270000126678,30102,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
113,1.0,False,64.21790001331829,30095,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
114,1.0,False,62.54340001032688,30108,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
115,1.0,False,61.52770000335295,30067,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
116,1.0,False,83.42409999750089,30079,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
117,1.0,False,36.47790000832174,30082,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
118,1.0,False,52.9270999977598,30050,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
119,1.0,False,80.58140000503045,30117,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
120,1.0,False,63.55510000139475,30071,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
121,1.0,False,64.28459999733604,30068,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
122,1.0,False,38.82580000208691,30087,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
123,1.0,False,62.20400000165682,30064,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
124,1.0,False,53.37619999772869,30081,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
125,1.0,False,55.89779998990707,30105,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
126,1.0,False,50.091700002667494,30052,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
127,1.0,False,57.6396999967983,30063,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
128,1.0,False,57.221900002332404,30077,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
129,1.0,False,58.96160000702366,30067,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
130,1.0,False,44.836899993242696,30062,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
131,1.0,False,81.54990000184625,30064,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
132,1.0,False,58.189799994579516,30070,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
133,1.0,False,47.09320000256412,30079,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
134,1.0,False,82.31549999618437,30090,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
135,1.0,False,49.820600004750304,30088,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
136,1.0,False,46.558800007915124,30041,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
137,1.0,False,41.48479999275878,30069,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
138,1.0,False,62.795800011372194,30129,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
139,1.0,False,53.46250000002328,30052,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
140,1.0,False,57.243100003688596,30043,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
141,1.0,False,57.88110000139568,30075,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
142,1.0,False,51.21839999628719,30084,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
143,1.0,False,70.12680001207627,30062,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
144,1.0,False,58.13389999093488,30066,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
145,1.0,False,69.15120000485331,30058,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
146,1.0,False,55.93400000361726,30079,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
147,1.0,False,56.31879999418743,30067,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
148,1.0,False,63.703200008603744,30081,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
149,1.0,False,39.3571000022348,30046,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
150,1.0,False,46.479999989969656,30095,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
151,1.0,False,88.86509999865666,30040,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
152,1.0,False,61.66699998721015,30098,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
153,1.0,False,87.29680000396911,30051,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
154,1.0,False,55.695499991998076,30092,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
155,1.0,False,64.13549999706447,30056,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
156,1.0,False,58.06949999532662,30061,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
157,1.0,False,48.102400003699586,30078,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
158,1.0,False,59.55079999694135,30059,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
159,1.0,False,59.35110000427812,30053,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
160,1.0,False,62.20099999336526,30060,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
161,1.0,False,71.6336999903433,30085,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
162,1.0,False,49.51270000310615,30060,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
163,1.0,False,59.23139999504201,30070,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
164,1.0,False,59.169200001633726,30098,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
165,1.0,False,62.74439999833703,30074,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
166,1.0,False,63.13969999609981,30056,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
167,1.0,False,47.611400004825555,30070,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
168,1.0,False,62.39340000320226,30044,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
169,1.0,False,58.84519999381155,30105,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
170,1.0,False,59.85309999960009,30074,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
171,1.0,False,58.10680000286084,30094,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
172,1.0,False,49.41210000833962,30076,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
173,1.0,False,51.83039999974426,30081,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
174,1.0,False,60.8349999965867,30056,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
175,1.0,False,56.20420000923332,30070,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
176,1.0,False,53.08539999532513,30070,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
177,1.0,False,61.62680000124965,30107,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
178,1.0,False,56.774399999994785,30058,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
179,1.0,False,53.17319999448955,30100,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
180,1.0,False,65.59689999266993,30063,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
181,1.0,False,46.33900000771973,30082,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
182,1.0,False,67.09280000359286,30052,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
183,1.0,False,62.40889999025967,30070,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
184,1.0,False,64.17669999063946,30076,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
185,1.0,False,78.70670000556856,30084,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
186,1.0,False,58.44720000459347,30082,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
187,1.0,False,52.803500002482906,30072,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
188,1.0,False,51.90610000863671,30067,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
189,1.0,False,42.83120000036433,30075,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
190,1.0,False,49.62740000337362,30064,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
191,1.0,False,51.34839999664109,30061,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
192,1.0,False,47.63909999746829,30093,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
193,1.0,False,80.72220000030939,30089,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
194,1.0,False,43.691700004274026,30082,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
195,1.0,False,45.569499998237006,30051,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
196,1.0,False,45.69640000408981,30082,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
197,1.0,False,61.316299994359724,30067,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
198,1.0,False,82.67799999157432,30111,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
199,1.0,False,40.84339999826625,30072,10,predicate_aware,0.005,0.005,0.00457696297109127,uncorrelated,
20,1.0,False,74.52739999280311,30067,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
21,1.0,False,57.25179999717511,30073,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
22,1.0,False,61.1983999988297,30052,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
23,1.0,False,62.68840000848286,30076,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
24,1.0,False,52.23650000698399,30111,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
25,1.0,False,48.11290001089219,30074,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
26,1.0,False,52.330099992104806,30081,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
27,1.0,False,55.356500000925735,30109,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
28,1.0,False,62.81589998980053,30076,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
29,1.0,False,82.09479998913594,30092,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
30,1.0,False,70.19250000303145,30085,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
31,1.0,False,48.561199990217574,30091,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
32,1.0,False,59.48720000742469,30061,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
33,1.0,False,61.26129999756813,30069,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
34,1.0,False,49.71189999196213,30062,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
35,1.0,False,59.830099999089725,30090,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
36,1.0,False,60.92190000344999,30054,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
37,1.0,False,62.48540000524372,30065,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
38,1.0,False,49.10020000534132,30058,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
39,1.0,False,80.43059999181423,30066,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
40,1.0,False,43.2823000010103,30075,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
41,1.0,False,81.50960000057239,30059,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
42,1.0,False,50.37359999550972,30086,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
43,1.0,False,44.756999996025115,30089,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
44,1.0,False,71.30840000172611,30072,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
45,1.0,False,55.97090000810567,30078,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
46,1.0,False,76.08830000390299,30123,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
47,1.0,False,43.78330000326969,30112,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
48,1.0,False,47.982399992179126,30045,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
49,1.0,False,57.73169999883976,30065,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
50,1.0,False,46.27230000915006,30077,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
51,1.0,False,72.11990001087543,30050,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
52,1.0,False,56.51829999987967,30049,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
53,1.0,False,52.20700000063516,30071,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
54,1.0,False,83.47599999979138,30060,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
55,1.0,False,76.26310001069214,30064,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
56,1.0,False,57.894300000043586,30068,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
57,1.0,False,53.49729998852126,30049,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
58,1.0,False,40.12940000393428,30082,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
59,1.0,False,83.30010001373012,30128,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
60,1.0,False,49.155699991388246,30071,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
61,1.0,False,56.88110001210589,30077,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
62,1.0,False,76.09600000432692,30066,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
63,1.0,False,68.15320000168867,30050,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
64,1.0,False,63.639900006819516,30058,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
65,1.0,False,85.37519999663346,30057,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
66,1.0,False,59.8481999913929,30079,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
67,1.0,False,82.91739999549463,30053,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
68,1.0,False,71.51840000005905,30048,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
69,1.0,False,47.713699997984804,30066,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
70,1.0,False,78.13080000050832,30072,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
71,1.0,False,63.80590000480879,30058,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
72,1.0,False,36.21879999991506,30065,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
73,1.0,False,52.90559999411926,30060,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
74,1.0,False,54.38570000114851,30096,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
75,1.0,False,43.16349999862723,30111,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
76,1.0,False,79.3405000003986,30053,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
77,1.0,False,54.66589999559801,30075,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
78,1.0,False,52.44690000836272,30074,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
79,1.0,False,81.81199998944066,30061,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
80,1.0,False,75.51290000264999,30075,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
81,1.0,False,44.909000003826804,30078,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
82,1.0,False,48.2761000021128,30114,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
83,1.0,False,57.50770001031924,30084,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
84,1.0,False,48.467700005858205,30087,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
85,1.0,False,43.50729999714531,30099,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
86,1.0,False,72.51130000804551,30039,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
87,1.0,False,59.81920000340324,30054,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
88,1.0,False,80.67090000258759,30035,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
89,1.0,False,84.21190000080969,30052,10,planner,0.005,0.005,0.00457696297109127,uncorrelated,"predicate_aware: ŝ=0.0046 -> cost=126 < pre_filter=458, post_filter=14384"
